Freq.	V(vout)
2.27509743077203e+00	(-3.39684171933734e+01dB,1.63546854550498e+02°)
2.28034207200037e+00	(-3.39292179569244e+01dB,1.63509429872599e+02°)
2.28559880337539e+00	(-3.38900223419221e+01dB,1.63471922357210e+02°)
2.29086765276773e+00	(-3.38508303644050e+01dB,1.63434331836540e+02°)
2.29614864811232e+00	(-3.38116420404797e+01dB,1.63396658142566e+02°)
2.30144181740846e+00	(-3.37724573863209e+01dB,1.63358901107032e+02°)
2.30674718872002e+00	(-3.37332764181717e+01dB,1.63321060561449e+02°)
2.31206479017555e+00	(-3.36940991523442e+01dB,1.63283136337095e+02°)
2.31739464996843e+00	(-3.36549256052192e+01dB,1.63245128265017e+02°)
2.32273679635706e+00	(-3.36157557932470e+01dB,1.63207036176032e+02°)
2.32809125766496e+00	(-3.35765897329472e+01dB,1.63168859900725e+02°)
2.33345806228096e+00	(-3.35374274409094e+01dB,1.63130599269451e+02°)
2.33883723865931e+00	(-3.34982689337932e+01dB,1.63092254112336e+02°)
2.34422881531988e+00	(-3.34591142283285e+01dB,1.63053824259275e+02°)
2.34963282084826e+00	(-3.34199633413157e+01dB,1.63015309539937e+02°)
2.35504928389596e+00	(-3.33808162896261e+01dB,1.62976709783761e+02°)
2.36047823318053e+00	(-3.33416730902022e+01dB,1.62938024819958e+02°)
2.36591969748571e+00	(-3.33025337600580e+01dB,1.62899254477513e+02°)
2.37137370566161e+00	(-3.32633983162788e+01dB,1.62860398585185e+02°)
2.37684028662483e+00	(-3.32242667760222e+01dB,1.62821456971505e+02°)
2.38231946935864e+00	(-3.31851391565177e+01dB,1.62782429464779e+02°)
2.38781128291313e+00	(-3.31460154750676e+01dB,1.62743315893090e+02°)
2.39331575640534e+00	(-3.31068957490466e+01dB,1.62704116084294e+02°)
2.39883291901944e+00	(-3.30677799959027e+01dB,1.62664829866026e+02°)
2.40436280000688e+00	(-3.30286682331570e+01dB,1.62625457065694e+02°)
2.40990542868655e+00	(-3.29895604784044e+01dB,1.62585997510488e+02°)
2.41546083444489e+00	(-3.29504567493134e+01dB,1.62546451027372e+02°)
2.42102904673613e+00	(-3.29113570636267e+01dB,1.62506817443090e+02°)
2.42661009508237e+00	(-3.28722614391615e+01dB,1.62467096584167e+02°)
2.43220400907377e+00	(-3.28331698938095e+01dB,1.62427288276905e+02°)
2.43781081836870e+00	(-3.27940824455375e+01dB,1.62387392347389e+02°)
2.44343055269392e+00	(-3.27549991123875e+01dB,1.62347408621482e+02°)
2.44906324184469e+00	(-3.27159199124770e+01dB,1.62307336924832e+02°)
2.45470891568498e+00	(-3.26768448639993e+01dB,1.62267177082868e+02°)
2.46036760414758e+00	(-3.26377739852236e+01dB,1.62226928920802e+02°)
2.46603933723429e+00	(-3.25987072944959e+01dB,1.62186592263629e+02°)
2.47172414501608e+00	(-3.25596448102383e+01dB,1.62146166936131e+02°)
2.47742205763323e+00	(-3.25205865509502e+01dB,1.62105652762872e+02°)
2.48313310529552e+00	(-3.24815325352081e+01dB,1.62065049568203e+02°)
2.48885731828234e+00	(-3.24424827816658e+01dB,1.62024357176263e+02°)
2.49459472694290e+00	(-3.24034373090553e+01dB,1.61983575410976e+02°)
2.50034536169638e+00	(-3.23643961361863e+01dB,1.61942704096056e+02°)
2.50610925303206e+00	(-3.23253592819469e+01dB,1.61901743055004e+02°)
2.51188643150953e+00	(-3.22863267653040e+01dB,1.61860692111111e+02°)
2.51767692775880e+00	(-3.22472986053033e+01dB,1.61819551087459e+02°)
2.52348077248052e+00	(-3.22082748210697e+01dB,1.61778319806920e+02°)
2.52929799644609e+00	(-3.21692554318076e+01dB,1.61736998092158e+02°)
2.53512863049785e+00	(-3.21302404568014e+01dB,1.61695585765630e+02°)
2.54097270554925e+00	(-3.20912299154152e+01dB,1.61654082649585e+02°)
2.54683025258499e+00	(-3.20522238270938e+01dB,1.61612488566067e+02°)
2.55270130266119e+00	(-3.20132222113625e+01dB,1.61570803336916e+02°)
2.55858588690559e+00	(-3.19742250878278e+01dB,1.61529026783765e+02°)
2.56448403651766e+00	(-3.19352324761771e+01dB,1.61487158728046e+02°)
2.57039578276881e+00	(-3.18962443961795e+01dB,1.61445198990988e+02°)
2.57632115700252e+00	(-3.18572608676861e+01dB,1.61403147393616e+02°)
2.58226019063454e+00	(-3.18182819106300e+01dB,1.61361003756757e+02°)
2.58821291515303e+00	(-3.17793075450267e+01dB,1.61318767901036e+02°)
2.59417936211876e+00	(-3.17403377909745e+01dB,1.61276439646879e+02°)
2.60015956316521e+00	(-3.17013726686547e+01dB,1.61234018814516e+02°)
2.60615354999884e+00	(-3.16624121983319e+01dB,1.61191505223976e+02°)
2.61216135439915e+00	(-3.16234564003544e+01dB,1.61148898695093e+02°)
2.61818300821893e+00	(-3.15845052951545e+01dB,1.61106199047507e+02°)
2.62421854338438e+00	(-3.15455589032486e+01dB,1.61063406100662e+02°)
2.63026799189532e+00	(-3.15066172452376e+01dB,1.61020519673806e+02°)
2.63633138582532e+00	(-3.14676803418073e+01dB,1.60977539585998e+02°)
2.64240875732189e+00	(-3.14287482137286e+01dB,1.60934465656103e+02°)
2.64850013860664e+00	(-3.13898208818580e+01dB,1.60891297702795e+02°)
2.65460556197548e+00	(-3.13508983671374e+01dB,1.60848035544560e+02°)
2.66072505979875e+00	(-3.13119806905952e+01dB,1.60804678999692e+02°)
2.66685866452142e+00	(-3.12730678733458e+01dB,1.60761227886299e+02°)
2.67300640866325e+00	(-3.12341599365902e+01dB,1.60717682022303e+02°)
2.67916832481897e+00	(-3.11952569016168e+01dB,1.60674041225437e+02°)
2.68534444565845e+00	(-3.11563587898008e+01dB,1.60630305313252e+02°)
2.69153480392685e+00	(-3.11174656226053e+01dB,1.60586474103114e+02°)
2.69773943244486e+00	(-3.10785774215810e+01dB,1.60542547412205e+02°)
2.70395836410878e+00	(-3.10396942083671e+01dB,1.60498525057527e+02°)
2.71019163189078e+00	(-3.10008160046910e+01dB,1.60454406855901e+02°)
2.71643926883902e+00	(-3.09619428323692e+01dB,1.60410192623967e+02°)
2.72270130807785e+00	(-3.09230747133071e+01dB,1.60365882178188e+02°)
2.72897778280798e+00	(-3.08842116694996e+01dB,1.60321475334849e+02°)
2.73526872630665e+00	(-3.08453537230315e+01dB,1.60276971910059e+02°)
2.74157417192782e+00	(-3.08065008960774e+01dB,1.60232371719750e+02°)
2.74789415310233e+00	(-3.07676532109025e+01dB,1.60187674579683e+02°)
2.75422870333810e+00	(-3.07288106898624e+01dB,1.60142880305443e+02°)
2.76057785622028e+00	(-3.06899733554041e+01dB,1.60097988712445e+02°)
2.76694164541145e+00	(-3.06511412300655e+01dB,1.60052999615934e+02°)
2.77332010465177e+00	(-3.06123143364764e+01dB,1.60007912830982e+02°)
2.77971326775922e+00	(-3.05734926973585e+01dB,1.59962728172498e+02°)
2.78612116862970e+00	(-3.05346763355257e+01dB,1.59917445455219e+02°)
2.79254384123727e+00	(-3.04958652738845e+01dB,1.59872064493719e+02°)
2.79898131963430e+00	(-3.04570595354342e+01dB,1.59826585102407e+02°)
2.80543363795165e+00	(-3.04182591432676e+01dB,1.59781007095529e+02°)
2.81190083039887e+00	(-3.03794641205708e+01dB,1.59735330287167e+02°)
2.81838293126439e+00	(-3.03406744906236e+01dB,1.59689554491244e+02°)
2.82487997491564e+00	(-3.03018902768005e+01dB,1.59643679521522e+02°)
2.83139199579931e+00	(-3.02631115025698e+01dB,1.59597705191606e+02°)
2.83791902844149e+00	(-3.02243381914952e+01dB,1.59551631314944e+02°)
2.84446110744785e+00	(-3.01855703672353e+01dB,1.59505457704826e+02°)
2.85101826750384e+00	(-3.01468080535441e+01dB,1.59459184174391e+02°)
2.85759054337488e+00	(-3.01080512742714e+01dB,1.59412810536622e+02°)
2.86417796990651e+00	(-3.00693000533631e+01dB,1.59366336604352e+02°)
2.87078058202462e+00	(-3.00305544148617e+01dB,1.59319762190263e+02°)
2.87739841473560e+00	(-2.99918143829063e+01dB,1.59273087106889e+02°)
2.88403150312654e+00	(-2.99530799817329e+01dB,1.59226311166614e+02°)
2.89067988236540e+00	(-2.99143512356752e+01dB,1.59179434181679e+02°)
2.89734358770125e+00	(-2.98756281691645e+01dB,1.59132455964177e+02°)
2.90402265446438e+00	(-2.98369108067301e+01dB,1.59085376326061e+02°)
2.91071711806653e+00	(-2.97981991729997e+01dB,1.59038195079138e+02°)
2.91742701400109e+00	(-2.97594932926998e+01dB,1.58990912035078e+02°)
2.92415237784326e+00	(-2.97207931906557e+01dB,1.58943527005412e+02°)
2.93089324525025e+00	(-2.96820988917924e+01dB,1.58896039801529e+02°)
2.93764965196146e+00	(-2.96434104211342e+01dB,1.58848450234688e+02°)
2.94442163379869e+00	(-2.96047278038057e+01dB,1.58800758116009e+02°)
2.95120922666631e+00	(-2.95660510650317e+01dB,1.58752963256480e+02°)
2.95801246655147e+00	(-2.95273802301376e+01dB,1.58705065466959e+02°)
2.96483138952427e+00	(-2.94887153245501e+01dB,1.58657064558172e+02°)
2.97166603173795e+00	(-2.94500563737969e+01dB,1.58608960340718e+02°)
2.97851642942911e+00	(-2.94114034035075e+01dB,1.58560752625068e+02°)
2.98538261891788e+00	(-2.93727564394134e+01dB,1.58512441221569e+02°)
2.99226463660811e+00	(-2.93341155073485e+01dB,1.58464025940442e+02°)
2.99916251898757e+00	(-2.92954806332491e+01dB,1.58415506591789e+02°)
3.00607630262815e+00	(-2.92568518431548e+01dB,1.58366882985589e+02°)
3.01300602418604e+00	(-2.92182291632083e+01dB,1.58318154931704e+02°)
3.01995172040194e+00	(-2.91796126196560e+01dB,1.58269322239876e+02°)
3.02691342810123e+00	(-2.91410022388484e+01dB,1.58220384719735e+02°)
3.03389118419419e+00	(-2.91023980472402e+01dB,1.58171342180794e+02°)
3.04088502567620e+00	(-2.90638000713907e+01dB,1.58122194432457e+02°)
3.04789498962790e+00	(-2.90252083379643e+01dB,1.58072941284015e+02°)
3.05492111321543e+00	(-2.89866228737308e+01dB,1.58023582544651e+02°)
3.06196343369060e+00	(-2.89480437055655e+01dB,1.57974118023440e+02°)
3.06902198839108e+00	(-2.89094708604497e+01dB,1.57924547529355e+02°)
3.07609681474063e+00	(-2.88709043654712e+01dB,1.57874870871262e+02°)
3.08318795024927e+00	(-2.88323442478242e+01dB,1.57825087857927e+02°)
3.09029543251351e+00	(-2.87937905348101e+01dB,1.57775198298015e+02°)
3.09741929921650e+00	(-2.87552432538376e+01dB,1.57725202000093e+02°)
3.10455958812827e+00	(-2.87167024324231e+01dB,1.57675098772634e+02°)
3.11171633710594e+00	(-2.86781680981908e+01dB,1.57624888424014e+02°)
3.11888958409385e+00	(-2.86396402788736e+01dB,1.57574570762518e+02°)
3.12607936712387e+00	(-2.86011190023129e+01dB,1.57524145596337e+02°)
3.13328572431550e+00	(-2.85626042964590e+01dB,1.57473612733578e+02°)
3.14050869387613e+00	(-2.85240961893718e+01dB,1.57422971982257e+02°)
3.14774831410123e+00	(-2.84855947092208e+01dB,1.57372223150308e+02°)
3.15500462337454e+00	(-2.84470998842854e+01dB,1.57321366045579e+02°)
3.16227766016830e+00	(-2.84086117429557e+01dB,1.57270400475839e+02°)
3.16956746304341e+00	(-2.83701303137323e+01dB,1.57219326248777e+02°)
3.17687407064969e+00	(-2.83316556252268e+01dB,1.57168143172005e+02°)
3.18419752172604e+00	(-2.82931877061623e+01dB,1.57116851053059e+02°)
3.19153785510068e+00	(-2.82547265853738e+01dB,1.57065449699402e+02°)
3.19889510969131e+00	(-2.82162722918079e+01dB,1.57013938918427e+02°)
3.20626932450538e+00	(-2.81778248545242e+01dB,1.56962318517457e+02°)
3.21366053864023e+00	(-2.81393843026946e+01dB,1.56910588303747e+02°)
3.22106879128335e+00	(-2.81009506656044e+01dB,1.56858748084488e+02°)
3.22849412171255e+00	(-2.80625239726520e+01dB,1.56806797666808e+02°)
3.23593656929619e+00	(-2.80241042533500e+01dB,1.56754736857774e+02°)
3.24339617349340e+00	(-2.79856915373248e+01dB,1.56702565464393e+02°)
3.25087297385426e+00	(-2.79472858543174e+01dB,1.56650283293617e+02°)
3.25836701002000e+00	(-2.79088872341835e+01dB,1.56597890152343e+02°)
3.26587832172327e+00	(-2.78704957068940e+01dB,1.56545385847416e+02°)
3.27340694878829e+00	(-2.78321113025353e+01dB,1.56492770185630e+02°)
3.28095293113110e+00	(-2.77937340513096e+01dB,1.56440042973732e+02°)
3.28851630875974e+00	(-2.77553639835352e+01dB,1.56387204018424e+02°)
3.29609712177449e+00	(-2.77170011296471e+01dB,1.56334253126362e+02°)
3.30369541036806e+00	(-2.76786455201969e+01dB,1.56281190104162e+02°)
3.31131121482582e+00	(-2.76402971858535e+01dB,1.56228014758403e+02°)
3.31894457552601e+00	(-2.76019561574033e+01dB,1.56174726895624e+02°)
3.32659553293995e+00	(-2.75636224657507e+01dB,1.56121326322333e+02°)
3.33426412763226e+00	(-2.75252961419181e+01dB,1.56067812845003e+02°)
3.34195040026105e+00	(-2.74869772170465e+01dB,1.56014186270079e+02°)
3.34965439157818e+00	(-2.74486657223960e+01dB,1.55960446403979e+02°)
3.35737614242945e+00	(-2.74103616893456e+01dB,1.55906593053093e+02°)
3.36511569375481e+00	(-2.73720651493941e+01dB,1.55852626023793e+02°)
3.37287308658859e+00	(-2.73337761341601e+01dB,1.55798545122428e+02°)
3.38064836205972e+00	(-2.72954946753826e+01dB,1.55744350155329e+02°)
3.38844156139193e+00	(-2.72572208049211e+01dB,1.55690040928812e+02°)
3.39625272590399e+00	(-2.72189545547560e+01dB,1.55635617249182e+02°)
3.40408189700991e+00	(-2.71806959569889e+01dB,1.55581078922732e+02°)
3.41192911621919e+00	(-2.71424450438433e+01dB,1.55526425755746e+02°)
3.41979442513699e+00	(-2.71042018476644e+01dB,1.55471657554505e+02°)
3.42767786546441e+00	(-2.70659664009198e+01dB,1.55416774125286e+02°)
3.43557947899865e+00	(-2.70277387361996e+01dB,1.55361775274365e+02°)
3.44349930763329e+00	(-2.69895188862171e+01dB,1.55306660808023e+02°)
3.45143739335846e+00	(-2.69513068838088e+01dB,1.55251430532541e+02°)
3.45939377826112e+00	(-2.69131027619348e+01dB,1.55196084254213e+02°)
3.46736850452522e+00	(-2.68749065536793e+01dB,1.55140621779340e+02°)
3.47536161443196e+00	(-2.68367182922506e+01dB,1.55085042914235e+02°)
3.48337315036002e+00	(-2.67985380109820e+01dB,1.55029347465228e+02°)
3.49140315478576e+00	(-2.67603657433317e+01dB,1.54973535238668e+02°)
3.49945167028347e+00	(-2.67222015228830e+01dB,1.54917606040922e+02°)
3.50751873952558e+00	(-2.66840453833451e+01dB,1.54861559678382e+02°)
3.51560440528288e+00	(-2.66458973585533e+01dB,1.54805395957467e+02°)
3.52370871042477e+00	(-2.66077574824691e+01dB,1.54749114684623e+02°)
3.53183169791947e+00	(-2.65696257891808e+01dB,1.54692715666331e+02°)
3.53997341083424e+00	(-2.65315023129035e+01dB,1.54636198709102e+02°)
3.54813389233565e+00	(-2.64933870879799e+01dB,1.54579563619488e+02°)
3.55631318568975e+00	(-2.64552801488804e+01dB,1.54522810204079e+02°)
3.56451133426234e+00	(-2.64171815302033e+01dB,1.54465938269510e+02°)
3.57272838151918e+00	(-2.63790912666753e+01dB,1.54408947622460e+02°)
3.58096437102625e+00	(-2.63410093931519e+01dB,1.54351838069659e+02°)
3.58921934644995e+00	(-2.63029359446175e+01dB,1.54294609417885e+02°)
3.59749335155732e+00	(-2.62648709561860e+01dB,1.54237261473975e+02°)
3.60578643021632e+00	(-2.62268144631008e+01dB,1.54179794044821e+02°)
3.61409862639603e+00	(-2.61887665007357e+01dB,1.54122206937376e+02°)
3.62242998416688e+00	(-2.61507271045945e+01dB,1.54064499958655e+02°)
3.63078054770091e+00	(-2.61126963103119e+01dB,1.54006672915744e+02°)
3.63915036127196e+00	(-2.60746741536535e+01dB,1.53948725615793e+02°)
3.64753946925597e+00	(-2.60366606705164e+01dB,1.53890657866029e+02°)
3.65594791613114e+00	(-2.59986558969292e+01dB,1.53832469473751e+02°)
3.66437574647822e+00	(-2.59606598690527e+01dB,1.53774160246341e+02°)
3.67282300498074e+00	(-2.59226726231800e+01dB,1.53715729991259e+02°)
3.68128973642520e+00	(-2.58846941957369e+01dB,1.53657178516052e+02°)
3.68977598570139e+00	(-2.58467246232820e+01dB,1.53598505628354e+02°)
3.69828179780255e+00	(-2.58087639425074e+01dB,1.53539711135892e+02°)
3.70680721782565e+00	(-2.57708121902390e+01dB,1.53480794846485e+02°)
3.71535229097161e+00	(-2.57328694034362e+01dB,1.53421756568053e+02°)
3.72391706254557e+00	(-2.56949356191933e+01dB,1.53362596108613e+02°)
3.73250157795709e+00	(-2.56570108747388e+01dB,1.53303313276290e+02°)
3.74110588272042e+00	(-2.56190952074362e+01dB,1.53243907879314e+02°)
3.74973002245472e+00	(-2.55811886547844e+01dB,1.53184379726027e+02°)
3.75837404288433e+00	(-2.55432912544179e+01dB,1.53124728624883e+02°)
3.76703798983897e+00	(-2.55054030441070e+01dB,1.53064954384456e+02°)
3.77572190925404e+00	(-2.54675240617583e+01dB,1.53005056813440e+02°)
3.78442584717082e+00	(-2.54296543454148e+01dB,1.52945035720653e+02°)
3.79314984973670e+00	(-2.53917939332566e+01dB,1.52884890915039e+02°)
3.80189396320549e+00	(-2.53539428636009e+01dB,1.52824622205675e+02°)
3.81065823393761e+00	(-2.53161011749024e+01dB,1.52764229401772e+02°)
3.81944270840035e+00	(-2.52782689057534e+01dB,1.52703712312678e+02°)
3.82824743316811e+00	(-2.52404460948847e+01dB,1.52643070747883e+02°)
3.83707245492267e+00	(-2.52026327811653e+01dB,1.52582304517022e+02°)
3.84591782045342e+00	(-2.51648290036031e+01dB,1.52521413429877e+02°)
3.85478357665760e+00	(-2.51270348013448e+01dB,1.52460397296384e+02°)
3.86366977054057e+00	(-2.50892502136769e+01dB,1.52399255926634e+02°)
3.87257644921605e+00	(-2.50514752800252e+01dB,1.52337989130875e+02°)
3.88150365990636e+00	(-2.50137100399557e+01dB,1.52276596719519e+02°)
3.89045144994268e+00	(-2.49759545331746e+01dB,1.52215078503147e+02°)
3.89941986676531e+00	(-2.49382087995288e+01dB,1.52153434292505e+02°)
3.90840895792390e+00	(-2.49004728790060e+01dB,1.52091663898516e+02°)
3.91741877107771e+00	(-2.48627468117353e+01dB,1.52029767132279e+02°)
3.92644935399587e+00	(-2.48250306379871e+01dB,1.51967743805076e+02°)
3.93550075455765e+00	(-2.47873243981738e+01dB,1.51905593728372e+02°)
3.94457302075266e+00	(-2.47496281328497e+01dB,1.51843316713820e+02°)
3.95366620068115e+00	(-2.47119418827119e+01dB,1.51780912573267e+02°)
3.96278034255427e+00	(-2.46742656885998e+01dB,1.51718381118755e+02°)
3.97191549469428e+00	(-2.46365995914960e+01dB,1.51655722162528e+02°)
3.98107170553485e+00	(-2.45989436325264e+01dB,1.51592935517032e+02°)
3.99024902362129e+00	(-2.45612978529607e+01dB,1.51530020994921e+02°)
3.99944749761085e+00	(-2.45236622942120e+01dB,1.51466978409061e+02°)
4.00866717627290e+00	(-2.44860369978381e+01dB,1.51403807572534e+02°)
4.01790810848927e+00	(-2.44484220055410e+01dB,1.51340508298641e+02°)
4.02717034325446e+00	(-2.44108173591675e+01dB,1.51277080400907e+02°)
4.03645392967592e+00	(-2.43732231007096e+01dB,1.51213523693083e+02°)
4.04575891697430e+00	(-2.43356392723043e+01dB,1.51149837989154e+02°)
4.05508535448371e+00	(-2.42980659162346e+01dB,1.51086023103339e+02°)
4.06443329165200e+00	(-2.42605030749292e+01dB,1.51022078850097e+02°)
4.07380277804099e+00	(-2.42229507909631e+01dB,1.50958005044130e+02°)
4.08319386332679e+00	(-2.41854091070576e+01dB,1.50893801500390e+02°)
4.09260659729997e+00	(-2.41478780660808e+01dB,1.50829468034078e+02°)
4.10204102986593e+00	(-2.41103577110479e+01dB,1.50765004460652e+02°)
4.11149721104509e+00	(-2.40728480851213e+01dB,1.50700410595833e+02°)
4.12097519097317e+00	(-2.40353492316111e+01dB,1.50635686255603e+02°)
4.13047501990148e+00	(-2.39978611939750e+01dB,1.50570831256214e+02°)
4.13999674819717e+00	(-2.39603840158191e+01dB,1.50505845414192e+02°)
4.14954042634349e+00	(-2.39229177408976e+01dB,1.50440728546338e+02°)
4.15910610494008e+00	(-2.38854624131136e+01dB,1.50375480469737e+02°)
4.16869383470322e+00	(-2.38480180765188e+01dB,1.50310101001758e+02°)
4.17830366646608e+00	(-2.38105847753143e+01dB,1.50244589960062e+02°)
4.18793565117904e+00	(-2.37731625538506e+01dB,1.50178947162601e+02°)
4.19758983990994e+00	(-2.37357514566278e+01dB,1.50113172427631e+02°)
4.20726628384430e+00	(-2.36983515282960e+01dB,1.50047265573708e+02°)
4.21696503428568e+00	(-2.36609628136556e+01dB,1.49981226419695e+02°)
4.22668614265589e+00	(-2.36235853576571e+01dB,1.49915054784771e+02°)
4.23642966049527e+00	(-2.35862192054022e+01dB,1.49848750488429e+02°)
4.24619563946299e+00	(-2.35488644021431e+01dB,1.49782313350483e+02°)
4.25598413133729e+00	(-2.35115209932835e+01dB,1.49715743191075e+02°)
4.26579518801578e+00	(-2.34741890243784e+01dB,1.49649039830674e+02°)
4.27562886151572e+00	(-2.34368685411346e+01dB,1.49582203090088e+02°)
4.28548520397425e+00	(-2.33995595894106e+01dB,1.49515232790461e+02°)
4.29536426764873e+00	(-2.33622622152174e+01dB,1.49448128753283e+02°)
